hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
3, 1440.00000, 251.394, -30.0226, 251.864, -150.026, 251.682, 90.0238, 4.12879E-010, -44.8215, 1.14996, 11.7787, 9.60454E-011, -37.3039
3, 1500.00000, 251.595, -30.0243, 251.736, -150.003, 251.568, 90.0024, 3.98803E-010, -43.8912, 1.62167, 11.8122, 1.04935E-010, -33.6901
3, 1560.00000, 251.635, -30.0193, 251.714, -150.002, 251.611, 89.9982, 4.26699E-010, -39.1176, 1.62159, 11.8057, 9.89637E-011, -36.0274
3, 1620.00000, 251.761, -30.162, 252.195, -149.906, 250.125, 90.0337, 4.33611E-010, -43.4702, 1.62477, 11.9015, 7.27596E-011, 0
3, 1680.00000, 251.764, -30.166, 252.208, -149.904, 250.081, 90.0342, 4.26699E-010, -39.1176, 1.62485, 11.9042, 8.85906E-011, -19.179
3, 1740.00000, 251.768, -30.1699, 252.221, -149.901, 250.04, 90.035, 4.39281E-010, -48.1891, 1.62493, 11.9068, 1.11063E-010, -31.6075
3, 1800.00000, 251.764, -30.1656, 252.207, -149.904, 250.085, 90.0341, 4.03869E-010, -40.4334, 1.62478, 11.9025, 8.17534E-011, -20.8545
3, 1860.00000, 251.788, -30.1634, 252.145, -149.901, 250.069, 90.0281, 4.21079E-010, -39.7422, 1.62434, 11.9071, 9.09495E-011, 0
3, 1920.00000, 251.821, -30.1717, 252.172, -149.893, 249.974, 90.0287, 4.23262E-010, -46.2189, 1.62463, 11.9159, 9.54926E-011, -17.7447
3, 1980.00000, 251.868, -30.1756, 252.182, -149.887, 249.918, 90.0266, 4.2069E-010, -43.7737, 1.62467, 11.9225, 1.07981E-010, -32.6192
3, 2040.00000, 251.805, -30.1731, 252.182, -149.893, 249.922, 90.0308, 4.36076E-010, -45.845, 1.62464, 11.9138, 8.73115E-011, 0
3, 2100.00000, 251.799, -30.1657, 252.156, -149.898, 250, 90.0289, 3.78227E-010, -43.8309, 1.62444, 11.9082, 9.89637E-011, -36.0274
3, 2160.00000, 251.884, -30.177, 252.217, -149.888, 249.914, 90.0289, 4.47135E-010, -48.4632, 0.924062, 11.9241, 9.09495E-011, 0
3, 2220.00000, 251.89, -30.1767, 252.217, -149.887, 249.913, 90.0286, 3.98803E-010, -43.8912, 0.924009, 11.9194, 9.89637E-011, 17.1027
3, 2280.00000, 252.019, -30.1744, 252.134, -149.875, 249.885, 90.0146, 4.60819E-010, -42.7605, 0.923617, 11.9382, 6.91216E-011, 0
3, 2340.00000, 252.059, -30.1634, 251.992, -149.874, 249.923, 90.0014, 4.33271E-010, -49.0856, 0.92301, 11.9341, 1.28725E-010, -42.7094
3, 2400.00000, 252.03, -30.1694, 252.082, -149.877, 249.915, 90.0102, 4.19379E-010, -43.9456, 0.923595, 11.9272, 9.20344E-011, -18.4349
3, 2460.00000, 252.06, -30.1632, 251.986, -149.875, 249.923, 90.001, 3.69327E-010, -46.7961, 0.923055, 11.9331, 1.07981E-010, -32.6192
3, 2520.00000, 252, -30.1648, 252, -149.879, 249.915, 90.0062, 4.40184E-010, -40.139, 0.923232, 11.923, 8.85906E-011, -19.179
3, 2580.00000, 251.909, -30.16, 252.059, -149.894, 250.022, 90.0151, 4.33458E-010, -44.83, 0.450394, 11.8963, 8.17534E-011, -20.8545
3, 2640.00000, 251.99, -30.1508, 251.965, -149.891, 250.076, 90.0019, 3.87171E-010, -45.571, 0.450056, 11.9261, 8.36735E-011, 0
3, 2700.00000, 251.97, -30.1501, 252.005, -149.894, 250.114, 90.006, 4.47634E-010, -44.3415, 0.450318, 11.9055, 8.76141E-011, -41.6335
3, 2760.00000, 252.015, -30.149, 251.98, -149.892, 250.103, 90.0019, 4.10757E-010, -42.3078, 0.450187, 11.9198, 8.17534E-011, -20.8545
3, 2820.00000, 251.835, -30.0013, 251.491, -149.995, 251.647, 89.9693, 4.34933E-010, -43.3054, 0.449286, 11.8071, 8.85906E-011, -19.179
3, 2880.00000, 251.917, -30.0011, 251.44, -149.987, 251.629, 89.9605, 4.39895E-010, -45.3351, 0.449184, 11.8265, 9.54926E-011, -17.7447
3, 2940.00000, 251.923, -30.0007, 251.44, -149.987, 251.627, 89.9602, 4.16167E-010, -41.6335, 0.449255, 11.8198, 9.20344E-011, -18.4349
3, 3000.00000, 251.92, -29.9967, 251.426, -149.989, 251.671, 89.9598, 4.21036E-010, -42.3736, 0.449194, 11.8131, 1.02446E-010, -16.5044
3, 3060.00000, 251.932, -29.9943, 251.388, -149.989, 251.674, 89.9562, 4.28545E-010, -46.892, 0.449111, 11.8191, 7.16599E-011, 23.9625
3, 3120.00000, 251.921, -29.9865, 251.373, -149.994, 251.762, 89.9552, 4.27056E-010, -45.6903, 0.44909, 11.8057, 8.36735E-011, 0
3, 3180.00000, 251.891, -29.9823, 251.413, -150.001, 251.846, 89.9598, 3.80064E-010, -48.2981, 0.449233, 11.7947, 9.09495E-011, 0
3, 3240.00000, 251.912, -29.9783, 251.347, -150, 251.851, 89.9537, 4.38795E-010, -40.2921, 0.448995, 11.8085, 9.03655E-011, -40.1009
3, 3300.00000, 251.933, -29.9806, 251.316, -149.996, 251.795, 89.9498, 4.63496E-010, -42.4552, 0.449024, 11.817, 7.83645E-011, -21.8014
3, 3360.00000, 251.77, -29.989, 251.477, -150.01, 251.809, 89.9716, 4.11719E-010, -46.4321, 0.449521, 11.7737, 8.36735E-011, 0
3, 3420.00000, 251.774, -29.9945, 251.495, -150.006, 251.751, 89.9727, 4.35358E-010, -41.9516, 0.449405, 11.8038, 9.89637E-011, -17.1027
3, 3480.00000, 251.686, -29.9931, 251.502, -150.014, 251.779, 89.9782, 3.94888E-010, -44.4401, 0.449378, 11.7779, 9.45874E-011, 0
3, 3540.00000, 251.675, -29.9856, 251.447, -150.021, 251.856, 89.9746, 4.20722E-010, -38.5051, 0.449165, 11.7786, 8.51629E-011, -19.9831
4, 0.00000, 251.664, -29.9783, 251.422, -150.026, 251.935, 89.9724, 4.34125E-010, -39.5597, 0.449176, 11.7749, 9.09495E-011, 0
4, 60.00000, 251.445, -29.9732, 251.519, -150.051, 252.051, 89.9918, 4.65789E-010, -43.4176, 0.4495, 11.7179, 9.03655E-011, -40.1009
4, 120.00000, 251.409, -29.9788, 251.609, -150.054, 252.046, 90.0009, 4.16326E-010, -48.7199, 0.449674, 11.7462, 1.02446E-010, -16.5044
4, 180.00000, 251.438, -29.9849, 251.679, -150.052, 252.022, 90.0049, 4.39955E-010, -43.9949, 0.449774, 11.7575, 9.89637E-011, 17.1027
4, 240.00000, 251.508, -29.9708, 251.464, -150.046, 252.04, 89.9841, 3.89727E-010, -45.1891, 0.449053, 11.7695, 9.54926E-011, -17.7447
4, 300.00000, 251.559, -29.9721, 251.46, -150.041, 252.024, 89.9807, 4.14809E-010, -41.8005, 0.449289, 11.7709, 7.27596E-011, 0
4, 360.00000, 251.578, -29.9831, 251.591, -150.036, 251.979, 89.989, 4.33653E-010, -37.1583, 0.449754, 11.7704, 1.01928E-010, -34.8245
4, 420.00000, 251.526, -29.9838, 251.595, -150.041, 251.995, 89.9919, 3.98936E-010, -46.8476, 0.449541, 11.758, 1.02446E-010, -16.5044
4, 480.00000, 251.37, -29.9863, 251.636, -150.051, 251.964, 90.0044, 4.27304E-010, -42.93, 0.449689, 11.7452, 1.09139E-010, -53.1301
4, 540.00000, 251.409, -29.9785, 251.52, -150.047, 251.975, 89.9929, 4.49051E-010, -40.3999, 1.29353, 11.7614, 8.85906E-011, -19.179
4, 600.00000, 251.409, -29.9784, 251.52, -150.047, 251.975, 89.9929, 4.02589E-010, -44.8169, 1.29361, 11.7601, 8.73115E-011, 0
4, 660.00000, 251.419, -29.9763, 251.486, -150.046, 251.977, 89.9897, 4.30886E-010, -45.171, 1.29339, 11.7614, 9.20344E-011, -18.4349
4, 720.00000, 251.37, -29.9773, 251.519, -150.05, 251.988, 89.995, 4.69486E-010, -45.4709, 1.29365, 11.7545, 9.89637E-011, -17.1027
4, 780.00000, 251.271, -29.9785, 251.576, -150.059, 252.011, 90.0051, 4.02687E-010, -46.2812, 1.29397, 11.7436, 7.49989E-011, -22.8337
4, 840.00000, 251.312, -29.9895, 251.636, -150.05, 251.909, 90.0073, 4.35529E-010, -39.4073, 1.29432, 11.7601, 9.89637E-011, -36.0274
4, 900.00000, 251.39, -29.9911, 251.63, -150.043, 251.884, 90.0025, 4.34007E-010, -42.1122, 1.29417, 11.768, 1.18444E-010, -47.4896
4, 960.00000, 251.419, -29.9927, 251.579, -150.036, 251.823, 89.9968, 4.27056E-010, -45.6903, 1.2939, 11.7731, 7.27596E-011, 0
4, 1020.00000, 251.411, -29.9917, 251.593, -150.037, 251.847, 89.9986, 4.34933E-010, -43.3054, 1.29401, 11.7692, 1.0594E-010, -15.9454
4, 1080.00000, 251.484, -29.9962, 251.598, -150.029, 251.79, 89.9947, 4.25974E-010, -43.0966, 1.29404, 11.7822, 6.91216E-011, 0
4, 1140.00000, 251.484, -29.9962, 251.599, -150.028, 251.79, 89.9947, 4.20261E-010, -41.1393, 1.29402, 11.7784, 8.51629E-011, -19.9831
4, 1200.00000, 251.571, -30.002, 251.606, -150.018, 251.718, 89.9899, 4.15128E-010, -48.9085, 1.29409, 11.7943, 7.63976E-011, 0
4, 1260.00000, 251.56, -30.0005, 251.641, -150.018, 251.719, 89.9936, 4.27056E-010, -45.6903, 1.29428, 11.7895, 8.85906E-011, 19.179
4, 1320.00000, 251.485, -29.9991, 251.648, -150.025, 251.743, 89.9983, 4.58822E-010, -39.3693, 1.29428, 11.7787, 1.13654E-010, -50.1944
4, 1380.00000, 251.555, -29.9977, 251.654, -150.019, 251.764, 89.9951, 4.01432E-010, -43.5312, 1.2943, 11.7897, 1.01928E-010, -34.8245
4, 1440.00000, 251.526, -29.9993, 251.734, -150.025, 251.8, 90.0031, 4.65889E-010, -51.3402, 1.29478, 11.7807, 1.0594E-010, 15.9454
4, 1500.00000, 251.265, -29.995, 251.771, -150.048, 251.845, 90.0214, 4.10757E-010, -42.3078, 1.29496, 11.7512, 9.60454E-011, -37.3039
4, 1560.00000, 251.221, -29.9975, 251.874, -150.054, 251.891, 90.032, 4.09026E-010, -45.3603, 1.29552, 11.7494, 8.73115E-011, 0
4, 1620.00000, 251.162, -29.9969, 251.878, -150.06, 251.909, 90.0356, 4.44284E-010, -42.179, 1.29546, 11.7445, 8.76141E-011, -41.6335
4, 1680.00000, 251.155, -29.9889, 251.851, -150.065, 251.993, 90.0339, 4.01107E-010, -40.7704, 1.29526, 11.7398, 9.89637E-011, 17.1027
4, 1740.00000, 251.147, -29.9946, 251.897, -150.064, 251.952, 90.0374, 3.97789E-010, -50.1944, 1.29563, 11.7436, 7.63976E-011, 0
4, 1800.00000, 251.315, -30.0102, 251.914, -150.041, 251.804, 90.0302, 4.51065E-010, -41.4033, 1.29568, 11.7715, 8.17534E-011, -20.8545
4, 1860.00000, 251.238, -30.0191, 252.065, -150.05, 251.814, 90.0468, 4.51875E-010, -42.553, 0.450501, 11.7437, 9.20344E-011, -18.4349
4, 1920.00000, 251.301, -30.0063, 251.871, -150.044, 251.831, 90.0279, 4.22006E-010, -43.6028, 0.92255, 11.7664, 8.51629E-011, -19.9831
4, 1980.00000, 251.326, -30.0113, 251.846, -150.037, 251.747, 90.0249, 4.45039E-010, -44.6688, 0.922632, 11.7736, 6.83514E-011, -25.2011
4, 2040.00000, 251.324, -30.0071, 251.829, -150.04, 251.792, 90.0242, 4.23262E-010, -46.2189, 0.922543, 11.7651, 8.00355E-011, 0
4, 2100.00000, 251.409, -30.013, 251.835, -150.029, 251.724, 90.0193, 4.19694E-010, -42.541, 0.922639, 11.7831, 9.20344E-011, -18.4349
4, 2160.00000, 251.414, -30.0182, 251.852, -150.026, 251.67, 90.0207, 4.44016E-010, -38.5132, 0.922715, 11.7821, 7.83645E-011, -21.8014
4, 2220.00000, 251.391, -30.0177, 251.854, -150.028, 251.677, 90.0221, 4.48299E-010, -38.0789, 0.922684, 11.7767, 1.18444E-010, -47.4896
4, 2280.00000, 251.244, -30.0081, 251.845, -150.046, 251.79, 90.03, 4.23168E-010, -44.8258, 0.922604, 11.7497, 8.85906E-011, -19.179
4, 2340.00000, 251.377, -30.0018, 251.709, -150.033, 251.772, 90.0115, 4.2644E-010, -41.7147, 1.62149, 11.7785, 9.89637E-011, -17.1027
4, 2400.00000, 251.359, -29.997, 251.643, -150.035, 251.79, 90.0074, 4.14127E-010, -40.5467, 1.62109, 11.7719, 1.04935E-010, -33.6901
4, 2460.00000, 251.359, -29.997, 251.643, -150.035, 251.79, 90.0074, 4.36713E-010, -41.7921, 1.62117, 11.7723, 9.09495E-011, 0
4, 2520.00000, 251.428, -30.0043, 251.657, -150.025, 251.708, 90.0045, 3.98803E-010, -43.8912, 1.62131, 11.7853, 7.49989E-011, 22.8337
4, 2580.00000, 251.491, -30.0023, 251.638, -150.021, 251.728, 89.9993, 4.31039E-010, -46.5389, 1.6211, 11.7867, 7.83645E-011, -21.8014
4, 2640.00000, 251.61, -30.0038, 251.629, -150.01, 251.691, 89.9921, 4.55663E-010, -38.5169, 1.62107, 11.8011, 7.49989E-011, -22.8337
4, 2700.00000, 251.567, -30, 251.593, -150.015, 251.712, 89.9919, 4.04078E-010, -43.1759, 1.6208, 11.791, 9.31777E-011, -38.6598
4, 2760.00000, 251.567, -30, 251.593, -150.015, 251.712, 89.9919, 4.22382E-010, -42.2073, 1.62085, 11.7922, 7.83645E-011, -21.8014
4, 2820.00000, 251.576, -30.003, 251.584, -150.013, 251.669, 89.9904, 4.50537E-010, -42.7094, 1.6208, 11.795, 8.85906E-011, -19.179
4, 2880.00000, 251.611, -29.9997, 251.567, -150.012, 251.7, 89.9871, 4.538E-010, -41.0995, 1.62065, 11.7959, 8.51629E-011, 19.9831
4, 2940.00000, 251.691, -29.9855, 251.45, -150.011, 251.783, 89.9738, 4.55173E-010, -40.949, 1.61977, 11.798, 1.07981E-010, -32.6192
4, 3000.00000, 251.664, -29.9911, 251.536, -150.014, 251.777, 89.9824, 4.79827E-010, -40.6955, 1.14853, 11.7916, 9.60454E-011, -37.3039
4, 3060.00000, 251.663, -29.9889, 251.452, -150.011, 251.745, 89.9762, 4.31327E-010, -39.8674, 1.14798, 11.7963, 5.82077E-011, 0
4, 3120.00000, 251.631, -29.9797, 251.468, -150.023, 251.876, 89.9779, 4.49555E-010, -48.1162, 1.14814, 11.7801, 1.01928E-010, -34.8245
4, 3180.00000, 251.609, -29.9785, 251.506, -150.027, 251.916, 89.9813, 3.85355E-010, -41.364, 1.14838, 11.7776, 8.73115E-011, 0
4, 3240.00000, 251.559, -29.9808, 251.542, -150.032, 251.925, 89.9868, 4.12104E-010, -42.1376, 1.14852, 11.7724, 9.89637E-011, 17.1027
4, 3300.00000, 251.489, -29.9812, 251.554, -150.037, 251.93, 89.9924, 4.06738E-010, -42.8253, 1.14856, 11.7656, 1.16017E-010, -48.8141
4, 3360.00000, 251.492, -29.9807, 251.546, -150.037, 251.931, 89.9917, 3.92771E-010, -47.8156, 1.1485, 11.7696, 9.45874E-011, 0
4, 3420.00000, 251.498, -29.9744, 251.458, -150.037, 251.946, 89.9845, 4.23262E-010, -46.2189, 1.14801, 11.7699, 8.17534E-011, -20.8545
4, 3480.00000, 251.455, -29.9695, 251.412, -150.042, 251.97, 89.9835, 4.06234E-010, -38.8201, 1.14783, 11.7636, 8.51629E-011, -19.9831
4, 3540.00000, 251.463, -29.9682, 251.388, -150.042, 251.971, 89.9814, 4.18893E-010, -41.303, 0.4491, 11.7655, 8.85906E-011, -19.179
5, 0.00000, 251.649, -29.9695, 251.335, -150.025, 251.918, 89.9666, 4.61335E-010, -41.4835, 0.449004, 11.8055, 9.31777E-011, -38.6598
5, 60.00000, 251.772, -29.9695, 251.311, -150.015, 251.92, 89.9579, 4.2446E-010, -44.6528, 0.448982, 11.8004, 7.63976E-011, 0
5, 120.00000, 251.745, -29.968, 251.36, -150.021, 251.976, 89.9632, 4.01432E-010, -43.5312, 0.449158, 11.7768, 9.45874E-011, 0
5, 180.00000, 251.738, -29.9682, 251.36, -150.021, 251.978, 89.9635, 4.37587E-010, -47.0214, 0.449117, 11.7815, 1.18444E-010, -47.4896
5, 240.00000, 251.779, -29.96, 251.236, -150.018, 251.989, 89.9515, 4.12879E-010, -44.8215, 0.44876, 11.7937, 8.51629E-011, 19.9831
5, 300.00000, 251.817, -29.9558, 251.107, -150.012, 251.959, 89.9391, 4.14127E-010, -40.5467, 0.448532, 11.8021, 9.89637E-011, -36.0274
5, 360.00000, 251.805, -29.9583, 251.146, -150.013, 251.955, 89.9429, 4.23883E-010, -39.4278, 0.448776, 11.7909, 8.73115E-011, 0
5, 420.00000, 251.801, -29.9652, 251.193, -150.008, 251.895, 89.9461, 4.19682E-010, -39.901, 0.448916, 11.8008, 1.18444E-010, -47.4896
5, 480.00000, 251.795, -29.9673, 251.202, -150.008, 251.873, 89.9468, 4.47871E-010, -43.0251, 0.448853, 11.7987, 9.20344E-011, -18.4349
5, 540.00000, 251.841, -29.9756, 251.224, -149.999, 251.783, 89.9468, 4.31327E-010, -39.8674, 0.448915, 11.8168, 8.17534E-011, 20.8545
5, 600.00000, 251.768, -29.9764, 251.248, -150.004, 251.791, 89.9527, 4.42938E-010, -42.337, 0.448949, 11.7927, 8.17534E-011, -20.8545
5, 660.00000, 251.836, -29.9899, 251.344, -149.993, 251.688, 89.9566, 4.09026E-010, -45.3603, 0.449231, 11.8263, 8.51629E-011, -19.9831
5, 720.00000, 251.833, -29.9858, 251.331, -149.996, 251.73, 89.9556, 4.49202E-010, -42.8668, 0.44903, 11.807, 7.49989E-011, 22.8337
5, 780.00000, 251.753, -29.9832, 251.382, -150.006, 251.802, 89.9637, 4.27304E-010, -42.93, 0.449215, 11.7834, 7.49989E-011, -22.8337
5, 840.00000, 251.738, -29.9862, 251.426, -150.008, 251.798, 89.9682, 4.68438E-010, -43.1118, 0.449281, 11.7957, 8.17534E-011, -20.8545
5, 900.00000, 251.69, -29.9762, 251.398, -150.018, 251.908, 89.9689, 4.24834E-010, -47.4293, 0.449109, 11.7757, 9.54926E-011, -17.7447
5, 960.00000, 251.774, -29.9806, 251.435, -150.009, 251.874, 89.967, 4.51406E-010, -38.9483, 0.449312, 11.8057, 8.73115E-011, 0
5, 1020.00000, 251.787, -29.9758, 251.365, -150.008, 251.883, 89.9607, 4.09026E-010, -45.3603, 0.449046, 11.8004, 9.89637E-011, -36.0274
5, 1080.00000, 251.789, -29.9791, 251.377, -150.007, 251.848, 89.9614, 4.39895E-010, -45.3351, 0.449175, 11.8014, 8.51629E-011, -19.9831
5, 1140.00000, 251.802, -29.9903, 251.502, -150.003, 251.801, 89.9704, 4.18356E-010, -42.7094, 0.449531, 11.804, 8.00355E-011, 0
5, 1200.00000, 251.808, -29.9971, 251.525, -149.999, 251.731, 89.9722, 4.57923E-010, -45.6437, 0.449463, 11.8113, 1.01928E-010, -34.8245
5, 1260.00000, 251.78, -30.0065, 251.632, -149.999, 251.687, 89.9817, 4.56653E-010, -45.8069, 0.449759, 11.8052, 8.85906E-011, -19.179
5, 1320.00000, 251.78, -30.0066, 251.632, -149.999, 251.687, 89.9818, 4.56914E-010, -47.0972, 0.449601, 11.8067, 7.16599E-011, -23.9625
5, 1380.00000, 251.693, -30.0035, 251.647, -150.007, 251.699, 89.9887, 4.39955E-010, -43.9949, 0.449639, 11.7959, 7.27596E-011, 0
5, 1440.00000, 251.662, -30.0087, 251.669, -150.006, 251.651, 89.9923, 4.42938E-010, -42.337, 0.449716, 11.7982, 1.43366E-010, -54.2933
5, 1500.00000, 251.633, -30.0173, 251.772, -150.007, 251.617, 90.0021, 4.30886E-010, -45.171, 0.449975, 11.7957, 9.89637E-011, -17.1027
5, 1560.00000, 251.594, -30.0275, 251.903, -150.01, 251.586, 90.0146, 4.37345E-010, -45.674, 0.450242, 11.7917, 9.20344E-011, -18.4349
5, 1620.00000, 251.606, -30.1138, 252.239, -149.958, 250.723, 90.0424, 4.27799E-010, -41.5526, 0.451408, 11.8925, 1.23477E-010, -45
5, 1680.00000, 251.539, -30.1184, 252.245, -149.962, 250.667, 90.0472, 4.19694E-010, -42.541, 0.450727, 11.84, 6.91216E-011, 0
5, 1740.00000, 251.515, -30.1118, 252.206, -149.968, 250.735, 90.0461, 4.20261E-010, -41.1393, 0.45055, 11.8302, 1.02446E-010, -16.5044
5, 1800.00000, 251.373, -30.022, 251.915, -150.034, 251.673, 90.028, 4.54616E-010, -39.8056, 0.450069, 11.7694, 6.91216E-011, 0
5, 1860.00000, 251.359, -30.0063, 251.862, -150.044, 251.837, 90.0245, 4.0922E-010, -46.8012, 0.449875, 11.7498, 8.36735E-011, 0
5, 1920.00000, 251.279, -30.0042, 251.897, -150.052, 251.865, 90.032, 4.25083E-010, -41.8779, 0.450115, 11.7482, 1.26913E-010, -27.2996
5, 1980.00000, 251.331, -30.0092, 251.907, -150.045, 251.804, 90.0294, 4.52866E-010, -43.698, 0.450127, 11.7719, 8.49295E-011, -43.2643
5, 2040.00000, 250.17, -29.9804, 252.007, -150.157, 252.181, 90.1046, 4.3475E-010, -44.661, 0.450266, 11.6429, 8.85906E-011, -19.179
5, 2100.00000, 250.128, -29.9888, 252.135, -150.16, 252.17, 90.117, 4.30886E-010, -45.171, 0.450648, 11.6398, 7.63976E-011, 0
5, 2160.00000, 250.086, -29.9856, 252.127, -150.166, 252.217, 90.1188, 4.63471E-010, -40.0647, 0.450459, 11.6321, 9.45874E-011, 0
5, 2220.00000, 251.22, -30.0191, 252.049, -150.053, 251.791, 90.0464, 4.66914E-010, -44.5265, 0.450352, 11.7595, 8.00355E-011, 0
5, 2280.00000, 251.202, -30.0212, 252.086, -150.054, 251.79, 90.0502, 4.51875E-010, -42.553, 0.450468, 11.7488, 8.85906E-011, -19.179
5, 2340.00000, 251.164, -30.0299, 252.12, -150.053, 251.709, 90.0547, 4.06645E-010, -40.1009, 0.450553, 11.7523, 8.36735E-011, 0
